Timestamp,Number of people
2018-08-02T01:00:16.346109Z,20
2018-08-02T01:10:20.887282Z,20
2018-08-02T01:30:15.944243Z,20
2018-08-02T01:40:15.097495Z,20
2018-08-02T01:50:15.010957Z,20
2018-08-02T02:00:15.355811Z,20
2018-08-02T02:10:15.861309Z,20
2018-08-02T02:20:20.127872Z,20
2018-08-02T02:30:15.175565Z,20
2018-08-02T02:50:17.906330Z,20
2018-08-02T03:00:17.045083Z,20
2018-08-02T03:10:15.207656Z,20
2018-08-02T03:20:16.243437Z,20
2018-08-02T03:30:18.896619Z,20
2018-08-02T03:40:16.042186Z,20
2018-08-02T03:50:15.501982Z,20
2018-08-02T04:00:15.110959Z,20
2018-08-02T04:10:14.228438Z,20
2018-08-02T04:20:15.782403Z,20
2018-08-02T04:30:16.532504Z,20
2018-08-02T04:40:18.148507Z,21
2018-08-02T04:50:14.692433Z,26
2018-08-02T05:00:15.931464Z,27
2018-08-02T05:10:15.115643Z,41
2018-08-02T05:20:14.717587Z,52
2018-08-02T05:30:15.465495Z,56
2018-08-02T05:40:15.604229Z,68
2018-08-02T05:50:18.863138Z,74
2018-08-02T06:00:15.783816Z,71
2018-08-02T06:10:16.699401Z,72
2018-08-02T06:20:16.649424Z,74
2018-08-02T06:30:16.537935Z,78
2018-08-02T06:40:15.438146Z,64
2018-08-02T06:50:15.959515Z,63
2018-08-02T07:00:15.678095Z,55
2018-08-02T07:10:20.011741Z,48
2018-08-02T07:20:14.359130Z,40
2018-08-02T07:30:15.103955Z,37
2018-08-02T07:40:17.231070Z,33
2018-08-02T07:50:15.785019Z,38
2018-08-02T08:00:15.740251Z,42
2018-08-02T08:10:17.304237Z,43
2018-08-02T08:20:14.755008Z,49
2018-08-02T08:30:16.128085Z,69
2018-08-02T08:50:15.520705Z,79
2018-08-02T09:00:20.483108Z,92
2018-08-02T09:10:14.988702Z,97
2018-08-02T09:20:15.956643Z,92
2018-08-02T09:30:14.027018Z,88
2018-08-02T09:40:14.866963Z,85
2018-08-02T09:50:27.382870Z,80
2018-08-02T10:10:15.536985Z,62
2018-08-02T10:20:17.781018Z,47
2018-08-02T10:30:17.283736Z,48
2018-08-02T10:40:17.197017Z,48
2018-08-02T10:50:16.201241Z,48
2018-08-02T11:00:14.745337Z,44
2018-08-02T11:10:19.420456Z,49
2018-08-02T11:20:17.785329Z,54
2018-08-02T11:40:16.412260Z,68
2018-08-02T11:50:16.933402Z,70
2018-08-02T12:00:16.191472Z,71
2018-08-02T12:10:17.031042Z,74
2018-08-02T12:20:21.030335Z,74
2018-08-02T12:30:15.807330Z,74
2018-08-02T12:40:15.801630Z,61
2018-08-02T12:50:17.230474Z,56
2018-08-02T13:10:14.842995Z,55
2018-08-02T13:20:18.760570Z,61
2018-08-02T13:30:16.546074Z,70
2018-08-02T13:40:15.838964Z,69
2018-08-02T13:50:16.581515Z,72
2018-08-02T14:00:15.593932Z,82
2018-08-02T14:10:15.030422Z,82
2018-08-02T14:20:16.749064Z,78
2018-08-02T14:30:16.273887Z,73
2018-08-02T14:40:14.824628Z,66
2018-08-02T14:50:18.348387Z,70
2018-08-02T15:00:14.722287Z,67
2018-08-02T15:10:23.329415Z,61
2018-08-02T15:20:14.732193Z,64
2018-08-02T15:30:15.151070Z,69
2018-08-02T15:40:14.511337Z,67
2018-08-02T15:50:15.374369Z,72
2018-08-02T16:00:14.630031Z,82
2018-08-02T16:10:17.186031Z,92
2018-08-02T16:20:17.150661Z,95
2018-08-02T16:30:20.628649Z,99
2018-08-02T16:50:16.676509Z,102
2018-08-02T17:00:15.766037Z,110
2018-08-02T17:20:15.091842Z,126
2018-08-02T17:30:14.860668Z,143
2018-08-02T17:40:17.647347Z,135
2018-08-02T17:50:17.327577Z,129
2018-08-02T18:00:15.492018Z,122
2018-08-02T18:30:15.730926Z,120
2018-08-02T18:40:18.645876Z,109
2018-08-02T18:50:16.336685Z,103
2018-08-02T19:00:15.650683Z,112
2018-08-02T19:10:18.590121Z,119
2018-08-02T19:30:15.860615Z,88
2018-08-02T19:40:28.160881Z,87
2018-08-02T19:50:17.283815Z,90
2018-08-02T20:00:15.643408Z,85
2018-08-02T20:10:16.534238Z,80
2018-08-02T20:20:16.869049Z,69
2018-08-02T20:30:15.261764Z,64
2018-08-02T20:40:17.459158Z,64
2018-08-02T20:50:16.041885Z,56
2018-08-02T21:00:15.062989Z,52
2018-08-02T21:10:16.136485Z,49
2018-08-02T21:30:15.017645Z,40
2018-08-02T21:40:17.130292Z,32
2018-08-02T22:10:17.420965Z,35
2018-08-02T22:20:15.875324Z,33
2018-08-02T22:30:15.468475Z,30
2018-08-02T22:40:15.644654Z,26
2018-08-02T22:50:19.641047Z,20
2018-08-02T23:00:16.338856Z,20
2018-08-02T23:10:17.661123Z,20
2018-08-02T23:20:16.864574Z,20
2018-08-02T23:30:21.804815Z,20
2018-08-02T23:40:16.820341Z,20
2018-08-02T23:50:16.376275Z,20
2018-08-03T00:00:20.970323Z,20
2018-08-03T00:10:14.995812Z,20
2018-08-03T00:20:14.562672Z,20
2018-08-03T00:30:16.305267Z,20
2018-08-03T00:40:16.431337Z,20
2018-08-03T00:50:15.041016Z,20
2018-08-03T01:00:15.118037Z,20
2018-08-03T01:10:18.863914Z,20
2018-08-03T01:20:16.371968Z,20
2018-08-03T01:30:16.933996Z,20
2018-08-03T01:40:14.586088Z,20
2018-08-03T01:50:16.541088Z,20
2018-08-03T02:00:16.957800Z,20
2018-08-03T02:10:14.474877Z,20
2018-08-03T02:50:19.507689Z,20
2018-08-03T03:00:15.731073Z,20
2018-08-03T03:10:16.818138Z,20
2018-08-03T03:20:19.908442Z,20
2018-08-03T03:40:17.252035Z,20
2018-08-03T03:50:18.704001Z,20
2018-08-03T04:00:15.859276Z,20
2018-08-03T04:10:15.894741Z,20
2018-08-03T04:20:17.418050Z,20
2018-08-03T04:30:15.748567Z,20
2018-08-03T04:40:15.194590Z,20
2018-08-03T04:50:14.811460Z,21
2018-08-03T05:00:20.457696Z,27
2018-08-03T05:10:16.451761Z,31
2018-08-03T05:20:16.821881Z,36
2018-08-03T05:40:14.992544Z,43
2018-08-03T05:50:14.655742Z,49
2018-08-03T06:00:16.394532Z,59
2018-08-03T06:10:16.038893Z,63
2018-08-03T06:30:15.020850Z,71
2018-08-03T06:40:15.099732Z,60
2018-08-03T06:50:15.259020Z,55
2018-08-03T07:00:16.387476Z,53
2018-08-03T07:10:15.263308Z,50
2018-08-03T07:20:17.941752Z,44
2018-08-03T07:30:15.527335Z,38
2018-08-03T07:40:15.296791Z,37
2018-08-03T07:50:16.216573Z,43
2018-08-03T08:00:17.711985Z,45
2018-08-03T08:10:20.916213Z,49
2018-08-03T08:20:16.038145Z,57
2018-08-03T08:30:16.719916Z,69
2018-08-03T08:40:17.188633Z,68
2018-08-03T08:50:16.126368Z,75
2018-08-03T09:00:14.762976Z,73
2018-08-03T09:10:17.089246Z,79
2018-08-03T09:30:16.616870Z,81
2018-08-03T09:40:16.965565Z,76
2018-08-03T09:50:16.642655Z,72
2018-08-03T10:00:15.816718Z,77
2018-08-03T10:10:17.876568Z,79
2018-08-03T10:20:21.424644Z,74
2018-08-03T10:30:16.995947Z,72
2018-08-03T10:40:15.991085Z,67
2018-08-03T10:50:15.833980Z,61
2018-08-03T11:00:17.719637Z,63
2018-08-03T11:10:15.709400Z,57
2018-08-03T11:20:16.861581Z,56
2018-08-03T11:30:15.982500Z,52
2018-08-03T11:40:15.634433Z,55
2018-08-03T11:50:17.108830Z,57
2018-08-03T12:10:17.661361Z,55
2018-08-03T12:20:16.986554Z,52
2018-08-03T12:30:14.446398Z,49
2018-08-03T13:00:16.983288Z,48
2018-08-03T13:10:15.840758Z,62
2018-08-03T13:20:15.514872Z,57
2018-08-03T13:30:17.324088Z,55
2018-08-03T13:40:16.333396Z,53
2018-08-03T13:50:16.472615Z,60
2018-08-03T14:00:17.731414Z,65
2018-08-03T14:10:17.535129Z,65
2018-08-03T14:20:17.944459Z,60
2018-08-03T14:30:23.016944Z,65
2018-08-03T14:40:17.102322Z,66
2018-08-03T14:50:17.166541Z,64
2018-08-03T15:00:15.259914Z,70
2018-08-03T15:10:19.248553Z,66
2018-08-03T15:20:16.599805Z,72
2018-08-03T15:30:17.217144Z,72
2018-08-03T15:40:24.515563Z,72
2018-08-03T15:50:16.966209Z,76
2018-08-03T16:00:14.556451Z,79
2018-08-03T16:10:17.630287Z,91
2018-08-03T16:30:16.473650Z,94
2018-08-03T16:40:19.370072Z,95
2018-08-03T16:50:15.326306Z,92
2018-08-03T17:00:15.304385Z,96
2018-08-03T17:10:16.298882Z,85
2018-08-03T17:20:17.515240Z,85
2018-08-03T17:30:16.006619Z,86
2018-08-03T17:40:18.120145Z,80
2018-08-03T17:50:16.629363Z,87
2018-08-03T18:00:15.272256Z,75
2018-08-03T18:10:16.568547Z,74
2018-08-03T18:20:16.140919Z,66
2018-08-03T18:30:15.374009Z,79
2018-08-03T18:40:16.592711Z,81
2018-08-03T18:50:16.004002Z,79
2018-08-03T19:00:19.637793Z,74
2018-08-03T19:10:17.115177Z,70
2018-08-03T19:40:15.170166Z,61
2018-08-03T19:50:19.831552Z,57
2018-08-03T20:00:17.913783Z,52
2018-08-03T20:10:15.073538Z,45
2018-08-03T20:20:15.167073Z,42
2018-08-03T20:30:16.824808Z,40
2018-08-03T20:40:16.688117Z,38
2018-08-03T20:50:17.013021Z,38
2018-08-03T21:00:25.680325Z,36
2018-08-03T21:10:14.876812Z,38
2018-08-03T21:20:17.248723Z,33
2018-08-03T21:30:15.446208Z,32
2018-08-03T21:40:16.176632Z,25
2018-08-03T21:50:15.549968Z,27
2018-08-03T22:00:16.232960Z,24
2018-08-03T22:10:14.933364Z,21
2018-08-03T22:22:21.151669Z,25
2018-08-03T22:30:16.921505Z,24
2018-08-03T22:40:16.864758Z,20
2018-08-03T22:50:17.368094Z,20
2018-08-03T23:00:15.743304Z,20
2018-08-03T23:10:26.122119Z,20
2018-08-03T23:20:15.899170Z,20
2018-08-03T23:30:17.285988Z,20
2018-08-03T23:40:14.560236Z,20
2018-08-03T23:50:15.697192Z,20
2018-08-04T00:00:16.334751Z,20
2018-08-04T00:10:15.780617Z,20
2018-08-04T00:20:19.234567Z,20
2018-08-04T00:30:15.472525Z,20
2018-08-04T00:40:15.034409Z,20
2018-08-04T00:50:15.910311Z,20
2018-08-04T01:00:15.576405Z,20
2018-08-04T01:30:18.429117Z,20
2018-08-04T01:40:15.278509Z,20
2018-08-04T01:50:15.757592Z,20
2018-08-04T02:00:15.794915Z,20
2018-08-04T02:10:16.346288Z,20
2018-08-04T02:20:15.415312Z,20
2018-08-04T02:30:16.257098Z,20
2018-08-04T02:50:15.559806Z,20
2018-08-04T03:00:15.586499Z,20
2018-08-04T03:10:14.936515Z,20
2018-08-04T03:20:18.867421Z,20
2018-08-04T03:30:14.995473Z,20
2018-08-04T03:40:18.922526Z,20
2018-08-04T03:50:15.132293Z,20
2018-08-04T04:00:14.971247Z,20
2018-08-04T04:10:19.902160Z,20
2018-08-04T04:20:15.517069Z,20
2018-08-04T04:30:16.677171Z,20
2018-08-04T04:40:16.533928Z,20
2018-08-04T04:50:19.975020Z,20
2018-08-04T05:00:14.832109Z,20
2018-08-04T05:20:16.264772Z,20
2018-08-04T05:30:15.768276Z,20
2018-08-04T05:40:18.077458Z,20
2018-08-04T05:50:16.712593Z,20
2018-08-04T06:00:15.376825Z,20
2018-08-04T06:10:14.941735Z,20
2018-08-04T06:20:14.319417Z,20
2018-08-04T06:30:14.337977Z,25
2018-08-04T06:40:16.471976Z,27
2018-08-04T06:50:16.442277Z,31
2018-08-04T07:00:15.826323Z,35
2018-08-04T07:20:16.126841Z,52
2018-08-04T07:30:16.403540Z,74
2018-08-04T07:50:15.069485Z,77
2018-08-04T08:00:19.023221Z,84
2018-08-04T08:10:14.911710Z,91
2018-08-04T08:20:14.532617Z,101
2018-08-04T08:30:17.061306Z,100
2018-08-04T08:40:20.294293Z,91
2018-08-04T08:50:15.132371Z,93
2018-08-04T09:00:14.590733Z,92
2018-08-04T09:10:16.859497Z,102
2018-08-04T09:20:14.875403Z,102
2018-08-04T09:40:15.981457Z,82
2018-08-04T09:50:16.376219Z,78
2018-08-04T10:00:17.431161Z,83
2018-08-04T10:10:15.695452Z,84
2018-08-04T10:20:16.954371Z,70
2018-08-04T10:30:17.003607Z,75
2018-08-04T10:40:14.143707Z,84
2018-08-04T10:50:14.327841Z,85
2018-08-04T11:00:15.594785Z,86
2018-08-04T11:10:16.606721Z,90
2018-08-04T11:20:15.772568Z,91
2018-08-04T11:30:16.670562Z,98
2018-08-04T11:40:17.078512Z,86
2018-08-04T11:50:16.149632Z,89
2018-08-04T12:00:17.166416Z,67
2018-08-04T12:10:21.041944Z,64
2018-08-04T12:20:15.269771Z,70
2018-08-04T12:30:15.588462Z,68
2018-08-04T12:40:17.636212Z,63
2018-08-04T12:50:16.124561Z,69
2018-08-04T13:00:14.683091Z,71
2018-08-04T13:20:15.860070Z,66
2018-08-04T13:30:16.465926Z,56
2018-08-04T13:40:16.417386Z,57
2018-08-04T13:50:16.180452Z,55
2018-08-04T14:10:15.750387Z,47
2018-08-04T14:20:16.407816Z,49
2018-08-04T14:30:16.914312Z,53
2018-08-04T14:40:15.008794Z,43
2018-08-04T14:50:16.089521Z,50
2018-08-04T15:00:15.377983Z,45
2018-08-04T15:10:15.003807Z,47
2018-08-04T15:20:19.825342Z,50
2018-08-04T15:30:16.070466Z,48
2018-08-04T15:40:15.646489Z,49
2018-08-04T15:50:16.297203Z,47
2018-08-04T16:10:15.705892Z,38
2018-08-04T16:20:16.640942Z,33
2018-08-04T16:30:15.526613Z,34
2018-08-04T16:40:17.403335Z,31
2018-08-04T16:50:20.506956Z,37
2018-08-04T17:00:15.290280Z,42
2018-08-04T17:10:15.663370Z,40
2018-08-04T17:20:17.097996Z,47
2018-08-04T17:30:16.150044Z,46
2018-08-04T17:40:15.886484Z,48
2018-08-04T17:50:16.267205Z,45
2018-08-04T18:00:16.028190Z,42
2018-08-04T18:10:15.381064Z,39
2018-08-04T18:20:17.937462Z,36
2018-08-04T18:30:14.504074Z,34
2018-08-04T18:40:16.969116Z,31
2018-08-04T18:50:15.952125Z,37
2018-08-04T19:00:14.527267Z,40
2018-08-04T19:10:16.392140Z,36
2018-08-04T19:20:14.505317Z,35
2018-08-04T19:30:18.818655Z,40
2018-08-04T19:40:16.146527Z,43
2018-08-04T19:50:14.916854Z,42
2018-08-04T20:00:14.080739Z,42
2018-08-04T20:10:14.353172Z,42
2018-08-04T20:20:15.109690Z,36
2018-08-04T20:30:14.408033Z,36
2018-08-04T20:40:18.577251Z,31
2018-08-04T20:50:17.843861Z,26
2018-08-04T21:00:17.188343Z,25
2018-08-04T21:10:16.583602Z,24
2018-08-04T21:20:14.934621Z,20
2018-08-04T21:30:15.941840Z,20
2018-08-04T21:40:27.028915Z,21
2018-08-04T21:50:15.919328Z,20
2018-08-04T22:00:14.320923Z,20
2018-08-04T22:10:14.713891Z,20
2018-08-04T22:30:16.421726Z,20
2018-08-04T22:40:14.573077Z,20
2018-08-04T22:50:20.044137Z,20
2018-08-04T23:00:15.427880Z,20
2018-08-04T23:20:17.128977Z,20
2018-08-04T23:30:16.942226Z,20
2018-08-04T23:40:16.231293Z,20
2018-08-04T23:50:14.401497Z,20
2018-08-05T00:00:22.067632Z,20
2018-08-05T00:10:15.171830Z,20
2018-08-05T00:20:15.948692Z,20
2018-08-05T00:30:15.253234Z,20
2018-08-05T00:40:15.972487Z,20
2018-08-05T00:50:14.987271Z,20
2018-08-05T01:00:16.088997Z,20
2018-08-05T01:20:20.795303Z,20
2018-08-05T01:40:15.273702Z,20
2018-08-05T02:00:16.008795Z,20
2018-08-05T02:10:14.369994Z,20
2018-08-05T02:20:15.894279Z,20
2018-08-05T02:30:19.341847Z,20
2018-08-05T02:40:16.350364Z,20
2018-08-05T02:50:16.072970Z,20
2018-08-05T03:00:16.045846Z,20
2018-08-05T03:10:16.140013Z,20
2018-08-05T03:20:14.568438Z,20
2018-08-05T03:30:15.781296Z,20
2018-08-05T03:40:19.565541Z,20
2018-08-05T03:50:16.783380Z,20
2018-08-05T04:00:16.702456Z,20
2018-08-05T04:10:16.493563Z,20
2018-08-05T04:20:15.860337Z,20
2018-08-05T04:30:16.875064Z,20
2018-08-05T04:40:16.508801Z,20
2018-08-05T04:50:18.817145Z,20
2018-08-05T05:00:16.639464Z,20
2018-08-05T05:10:16.606295Z,20
2018-08-05T05:30:16.426577Z,20
2018-08-05T05:40:15.961958Z,20
2018-08-05T05:50:14.732959Z,20
2018-08-05T06:00:20.471736Z,20
2018-08-05T06:10:15.069989Z,20
2018-08-05T06:20:14.812045Z,20
2018-08-05T06:50:16.212254Z,20
2018-08-05T07:00:16.552063Z,21
2018-08-05T07:10:29.326314Z,25
2018-08-05T07:20:15.086465Z,31
2018-08-05T07:30:17.828934Z,49
2018-08-05T07:40:15.761480Z,61
2018-08-05T07:50:16.985063Z,65
2018-08-05T08:10:17.071319Z,65
2018-08-05T08:20:16.072756Z,73
2018-08-05T08:30:18.415582Z,69
2018-08-05T08:40:15.082910Z,74
2018-08-05T08:50:15.865174Z,70
2018-08-05T09:00:17.305245Z,65
2018-08-05T09:10:16.981198Z,60
2018-08-05T09:20:16.574150Z,72
2018-08-05T09:30:20.556023Z,78
2018-08-05T09:40:15.355665Z,83
2018-08-05T09:50:16.310335Z,80
2018-08-05T10:00:14.891699Z,84
2018-08-05T10:10:20.648844Z,90
2018-08-05T10:20:17.427225Z,91
2018-08-05T10:30:15.752948Z,85
2018-08-05T10:40:14.825324Z,72
2018-08-05T10:50:17.308904Z,78
2018-08-05T11:00:16.233136Z,75
2018-08-05T11:10:24.329877Z,68
2018-08-05T11:20:14.723921Z,58
2018-08-05T11:30:15.870791Z,51
2018-08-05T11:40:14.855476Z,52
2018-08-05T11:50:17.281837Z,52
2018-08-05T12:00:16.598535Z,53
2018-08-05T12:10:16.892649Z,56
2018-08-05T12:20:14.953693Z,54
2018-08-05T12:40:16.378372Z,53
2018-08-05T12:50:15.246080Z,55
2018-08-05T13:00:16.810024Z,57
2018-08-05T13:10:15.638153Z,57
2018-08-05T13:20:15.205217Z,61
2018-08-05T13:30:22.760812Z,57
2018-08-05T13:40:15.139165Z,61
2018-08-05T13:50:15.818398Z,58
2018-08-05T14:00:16.067882Z,54
2018-08-05T14:10:14.859541Z,56
2018-08-05T14:20:17.001544Z,52
2018-08-05T14:40:16.242259Z,43
2018-08-05T14:50:15.938790Z,42
2018-08-05T15:00:15.923901Z,44
2018-08-05T15:10:14.616276Z,45
2018-08-05T15:20:16.504567Z,42
2018-08-05T15:30:17.557653Z,36
2018-08-05T15:40:18.138045Z,39
2018-08-05T15:50:15.986150Z,36
2018-08-05T16:10:16.823460Z,40
2018-08-05T16:20:21.307140Z,46
2018-08-05T16:30:17.913963Z,48
2018-08-05T16:40:15.807785Z,47
2018-08-05T16:50:15.716874Z,50
2018-08-05T17:00:15.335322Z,52
2018-08-05T17:10:15.763934Z,42
2018-08-05T17:20:19.073636Z,40
2018-08-05T17:30:15.330630Z,35
2018-08-05T17:40:17.015855Z,37
2018-08-05T17:50:16.177569Z,41
2018-08-05T18:00:15.361917Z,39
2018-08-05T18:10:15.720939Z,40
2018-08-05T18:20:16.886423Z,42
2018-08-05T18:30:17.400588Z,41
2018-08-05T18:40:15.753708Z,37
2018-08-05T18:50:16.719352Z,33
2018-08-05T19:00:18.003946Z,40
2018-08-05T19:10:15.369397Z,37
2018-08-05T19:20:17.051070Z,38
2018-08-05T19:30:14.567806Z,43
2018-08-05T19:40:16.788654Z,40
2018-08-05T19:50:15.560798Z,46
2018-08-05T20:00:20.467144Z,49
2018-08-05T20:10:14.423666Z,48
2018-08-05T20:20:16.423201Z,46
2018-08-05T20:30:19.368585Z,46
2018-08-05T20:40:17.048140Z,38
2018-08-05T20:50:18.876465Z,33
2018-08-05T21:00:26.373862Z,31
2018-08-05T21:10:15.606180Z,30
2018-08-05T21:20:15.777673Z,24
2018-08-05T21:30:16.605254Z,22
2018-08-05T21:40:17.719682Z,20
2018-08-05T21:50:17.890220Z,20
2018-08-05T22:00:17.537750Z,20
2018-08-05T22:10:16.499970Z,20
2018-08-05T22:20:16.705750Z,20
2018-08-05T22:30:17.025072Z,20
2018-08-05T22:40:20.393721Z,20
2018-08-05T22:50:16.330572Z,20
2018-08-05T23:00:17.404994Z,20
2018-08-05T23:10:17.333856Z,20
2018-08-05T23:30:15.772883Z,20
2018-08-05T23:40:16.164568Z,20
2018-08-05T23:50:20.067576Z,20
2018-08-06T00:00:15.033839Z,20
2018-08-06T00:10:16.040933Z,20
2018-08-06T00:20:15.216648Z,20
2018-08-06T00:30:14.785542Z,20
2018-08-06T00:40:16.521503Z,20
2018-08-06T00:50:15.917624Z,20
2018-08-06T01:00:18.856344Z,20
2018-08-06T01:10:16.541675Z,20
2018-08-06T01:20:16.852627Z,20
2018-08-06T01:30:15.356714Z,20
2018-08-06T01:40:15.165567Z,20
2018-08-06T01:50:15.673597Z,20
2018-08-06T02:00:15.171549Z,20
2018-08-06T02:10:18.387096Z,20
2018-08-06T02:20:15.607900Z,20
2018-08-06T02:30:16.142586Z,20
2018-08-06T02:40:15.729996Z,20
2018-08-06T02:50:15.763229Z,20
2018-08-06T03:00:17.978366Z,20
2018-08-06T03:10:14.328465Z,20
2018-08-06T03:30:20.035190Z,20
2018-08-06T03:40:14.892439Z,20
2018-08-06T03:50:16.478028Z,20
2018-08-06T04:00:15.435310Z,20
2018-08-06T04:10:16.017000Z,20
2018-08-06T04:20:14.817185Z,20
2018-08-06T04:30:15.684425Z,20
2018-08-06T04:40:19.488369Z,20
2018-08-06T04:50:14.989012Z,20
2018-08-06T05:00:14.651763Z,29
2018-08-06T05:10:15.345061Z,37
2018-08-06T05:20:14.432674Z,47
2018-08-06T05:30:16.735840Z,50
2018-08-06T05:40:15.336147Z,56
2018-08-06T05:50:17.852483Z,57
2018-08-06T06:00:17.194458Z,58
2018-08-06T06:10:14.417688Z,61
2018-08-06T06:20:16.603068Z,57
2018-08-06T06:40:16.411119Z,48
2018-08-06T06:50:16.320593Z,51
2018-08-06T07:10:15.689122Z,40
2018-08-06T07:20:15.199477Z,43
2018-08-06T07:30:17.109702Z,45
2018-08-06T07:40:16.505861Z,43
2018-08-06T07:50:15.648463Z,58
2018-08-06T08:00:15.872992Z,69
2018-08-06T08:10:17.511156Z,70
2018-08-06T08:20:17.726598Z,76
2018-08-06T08:30:17.945291Z,87
2018-08-06T08:40:17.139437Z,92
2018-08-06T09:10:17.140082Z,104
2018-08-06T09:20:19.559314Z,107
2018-08-06T09:30:17.701490Z,108
2018-08-06T09:40:16.103882Z,95
2018-08-06T09:50:15.362560Z,88
2018-08-06T10:00:16.683973Z,65
2018-08-06T10:10:17.949828Z,61
2018-08-06T10:30:16.336410Z,54
2018-08-06T10:40:16.932941Z,59
2018-08-06T10:50:17.714062Z,59
2018-08-06T11:00:19.825890Z,60
2018-08-06T11:10:17.466568Z,69
2018-08-06T11:20:16.708539Z,71
2018-08-06T11:40:16.910824Z,72
2018-08-06T11:50:15.552318Z,75
2018-08-06T12:00:15.701087Z,71
2018-08-06T12:10:17.710368Z,69
2018-08-06T12:20:17.808715Z,72
2018-08-06T12:30:17.921823Z,72
2018-08-06T12:40:16.422424Z,71
2018-08-06T12:50:17.540334Z,74
2018-08-06T13:20:15.975673Z,64
2018-08-06T13:30:14.902383Z,61
2018-08-06T13:40:16.912259Z,57
2018-08-06T13:50:17.180225Z,59
2018-08-06T14:00:15.757878Z,60
2018-08-06T14:10:16.883022Z,56
2018-08-06T14:20:16.793369Z,57
2018-08-06T14:30:15.789420Z,65
2018-08-06T14:40:19.161374Z,65
2018-08-06T14:50:18.046975Z,61
2018-08-06T15:00:14.968395Z,62
2018-08-06T15:30:16.421976Z,100
2018-08-06T15:40:17.124963Z,99
2018-08-06T15:50:18.700475Z,106
2018-08-06T16:00:15.997431Z,118
2018-08-06T16:30:16.495554Z,147
2018-08-06T16:40:17.627873Z,155
2018-08-06T17:00:15.947234Z,169
2018-08-06T17:10:16.289408Z,163
2018-08-06T17:20:26.324600Z,182
2018-08-06T17:30:15.380125Z,171
2018-08-06T17:40:16.656203Z,165
2018-08-06T17:50:18.618403Z,169
2018-08-06T18:00:15.725008Z,177
2018-08-06T18:10:20.348940Z,157
2018-08-06T18:20:21.757621Z,126
2018-08-06T18:30:16.585070Z,118
2018-08-06T18:40:16.095530Z,130
2018-08-06T18:50:15.787376Z,115
2018-08-06T19:00:16.613478Z,121
2018-08-06T19:10:15.620716Z,120
2018-08-06T19:30:16.785218Z,113
2018-08-06T19:40:16.143802Z,112
2018-08-06T20:20:17.677933Z,79
2018-08-06T20:30:18.389231Z,69
2018-08-06T20:40:16.295758Z,58
2018-08-06T21:00:18.220928Z,52
2018-08-06T21:10:18.967369Z,41
2018-08-06T21:30:16.112286Z,32
2018-08-06T21:40:17.820442Z,30
2018-08-06T21:50:17.733687Z,29
2018-08-06T22:00:15.560415Z,29
2018-08-06T22:20:17.673144Z,23
2018-08-06T22:30:19.762721Z,21
2018-08-06T22:40:18.179015Z,20
2018-08-06T22:50:16.351072Z,20
2018-08-06T23:00:15.464135Z,20
2018-08-06T23:10:17.358955Z,20
2018-08-06T23:20:14.816508Z,20
2018-08-06T23:30:18.923785Z,20
2018-08-06T23:40:21.382639Z,20
2018-08-07T00:00:14.787344Z,20
2018-08-07T00:10:15.267619Z,20
2018-08-07T00:20:16.593104Z,20
2018-08-07T00:30:16.986377Z,20
2018-08-07T00:40:14.099576Z,20
2018-08-07T00:50:23.515373Z,20
2018-08-07T01:00:15.433890Z,20
2018-08-07T01:10:15.567846Z,20
2018-08-07T01:20:15.592202Z,20
2018-08-07T01:30:17.188863Z,20
2018-08-07T01:40:16.087247Z,20
2018-08-07T01:50:19.811656Z,20
2018-08-07T02:00:16.232872Z,20
2018-08-07T02:10:16.146603Z,20
2018-08-07T02:20:14.848536Z,20
2018-08-07T02:30:16.637234Z,20
2018-08-07T02:40:16.015398Z,20
2018-08-07T02:50:15.375457Z,20
2018-08-07T03:00:20.077314Z,20
2018-08-07T03:10:14.507255Z,20
2018-08-07T03:20:15.687468Z,20
2018-08-07T03:30:16.057323Z,20
2018-08-07T03:40:15.636925Z,20
2018-08-07T03:50:16.260117Z,20
2018-08-07T04:00:15.635905Z,20
2018-08-07T04:10:20.301856Z,20
2018-08-07T04:20:15.005734Z,20
2018-08-07T04:30:16.088641Z,20
2018-08-07T04:50:16.107918Z,27
2018-08-07T05:00:15.177152Z,31
2018-08-07T05:10:17.052452Z,39
2018-08-07T05:20:19.729516Z,50
2018-08-07T05:30:16.119778Z,54
2018-08-07T05:40:14.241118Z,57
2018-08-07T05:50:15.695983Z,65
2018-08-07T06:00:15.041213Z,66
2018-08-07T06:10:16.846196Z,70
2018-08-07T06:20:16.843092Z,75
2018-08-07T06:30:18.124134Z,78
2018-08-07T06:40:15.862415Z,65
2018-08-07T06:50:17.178572Z,61
2018-08-07T07:00:16.138832Z,62
2018-08-07T07:10:14.641952Z,52
2018-08-07T07:20:15.726128Z,47
2018-08-07T07:40:17.245537Z,41
2018-08-07T07:50:14.330418Z,40
2018-08-07T08:00:17.767948Z,42
2018-08-07T08:10:17.549001Z,44
2018-08-07T08:20:14.964128Z,51
2018-08-07T08:30:16.849680Z,62
2018-08-07T08:50:17.262181Z,79
2018-08-07T09:00:15.789150Z,84
2018-08-07T09:10:18.217400Z,84
2018-08-07T09:20:17.291807Z,85
2018-08-07T09:30:18.225039Z,72
2018-08-07T09:40:16.595194Z,77
2018-08-07T09:50:17.666847Z,90
